timestamp,trend_donchian_mtf_btc,trend_donchian_adx_slope_eth,trend_donchian_adx_slope_btc,trend_donchian_mtf_xrp,trend_donchian_mtf_bnb,momentum_ranking_eth,momentum_ranking_bnb,momentum_ranking_sol,grid_trend_bias_xrp,tail_risk_hedge_bnb,tail_risk_hedge_sol,grid_trend_bias_btc,grid_trend_bias_sol,tail_risk_hedge_btc,grid_trend_bias_eth,breakout_squeeze_btc
2023-05-16,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.2117290725761,8.712203613408912,5.810617020035582,5.886531335722302,5.52594971509369,5.984679113462014,15.734682537452484,4.686562028111641
2023-05-17,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.2117290725761,8.712203613408912,5.810617020035582,5.886531335722302,5.52594971509369,6.0668375735096145,15.734682537452484,4.686562028111641
2023-05-18,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.2117290725761,8.712203613408912,5.810617020035582,5.886531335722302,5.52594971509369,5.936956342194472,15.734682537452484,4.686562028111641
2023-05-19,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.2117290725761,8.712203613408912,5.810617020035582,5.886531335722302,5.52594971509369,5.950420585781788,15.734682537452484,4.686562028111641
2023-05-20,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.2117290725761,8.712203613408912,5.810617020035582,5.886531335722302,5.52594971509369,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-21,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.164112966972251,8.712203613408912,5.810617020035582,5.886531335722302,5.52594971509369,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-22,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.24829773176071,8.712203613408912,5.807132740391348,5.886531335722302,5.52594971509369,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-23,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,5.958902633678198,5.886531335722302,5.52594971509369,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-24,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,5.71398768823687,5.886531335722302,5.52594971509369,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-25,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,5.72648638533108,5.886531335722302,5.52594971509369,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-26,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,5.758030716092661,5.886531335722302,5.52594971509369,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-27,24.0,14.728616516157224,18.100468571637023,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.075259551864782,5.886531335722302,5.268136772426839,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-28,24.0,14.728616516157224,18.08961480275537,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.188938177816894,5.886531335722302,5.160681486676856,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-29,24.0,14.728616516157224,17.877811937115414,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.122873636033206,5.886531335722302,5.228547982940002,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-30,24.0,14.728616516157224,17.850740359644696,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.321960025462427,5.886531335722302,5.0362595768610845,5.99540761320057,15.734682537452484,4.686562028111641
2023-05-31,24.0,14.728616516157224,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.192509234129526,5.886531335722302,5.182615938269105,5.99540761320057,15.734682537452484,4.686562028111641
2023-06-01,24.0,14.728616516157224,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.092730468733492,5.886531335722302,5.182615938269105,5.99540761320057,15.734682537452484,4.686562028111641
2023-06-02,24.0,14.728616516157224,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.092730468733492,5.886531335722302,5.182615938269105,5.99540761320057,15.734682537452484,4.686562028111641
2023-06-03,24.0,14.728616516157224,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.092730468733492,5.886531335722302,5.182615938269105,5.99540761320057,15.734682537452484,4.686562028111641
2023-06-04,24.0,14.728616516157224,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.092730468733492,5.886531335722302,5.182615938269105,5.99540761320057,15.734682537452484,4.686562028111641
2023-06-05,24.0,14.728616516157224,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.092730468733492,5.886531335722302,5.182615938269105,5.99540761320057,15.228889066022129,4.686562028111641
2023-06-06,24.0,14.728616516157224,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.092730468733492,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-07,24.0,14.728616516157224,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.092730468733492,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-08,24.0,14.728616516157224,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.092730468733492,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-09,24.0,14.728616516157224,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.092730468733492,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-10,24.0,14.551913583949924,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.092730468733492,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-11,24.0,14.451638359600716,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.089077022519981,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-12,24.0,14.451638359600716,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,5.951490693505914,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-13,24.0,14.451638359600716,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,5.889557246257417,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-14,24.0,14.442972576055086,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,5.674358116261057,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-15,24.0,14.302912616066811,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,5.788033430831082,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-16,24.0,14.15979612958382,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,5.999704706237339,5.886531335722302,5.182615938269105,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-17,24.0,14.15979612958382,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.310857434874176,8.712203613408912,6.127883423011127,5.886531335722302,5.248132632635046,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-18,24.0,14.15979612958382,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.418638017767565,8.712203613408912,6.048310702812109,5.886531335722302,5.307192097809152,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-19,24.0,14.15979612958382,17.50087197192866,6.0,3.0,18.0,12.0,4.5,9.288269708193651,8.712203613408912,6.3109398778532055,5.886531335722302,5.304009691993956,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-20,24.0,14.151305346375995,17.693653570023663,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.519475282512703,5.886531335722302,5.126111230274904,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-21,24.0,14.9182598356533,18.747410143828546,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,4.931740688767051,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-22,24.0,14.783221514332853,18.679299429167227,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-23,24.0,14.94605719770289,19.181569853022808,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-24,24.0,14.792424810264622,19.080894503747793,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-25,24.0,14.792424810264622,19.04041060002554,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,15.903358587536179,4.686562028111641
2023-06-26,24.0,14.792424810264622,18.91873387410906,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,15.93556918730059,4.686562028111641
2023-06-27,24.0,14.792424810264622,19.184032514450408,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,16.229455022395587,4.686562028111641
2023-06-28,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,16.18051154629582,4.686562028111641
2023-06-29,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,16.538623065569574,4.686562028111641
2023-06-30,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-01,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-02,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-03,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-04,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.745911805330075,5.886531335722302,5.129414870597346,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-05,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.712203613408912,6.741866685318884,5.886531335722302,5.205795952751683,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-06,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.70697942575346,6.958887945775647,5.886531335722302,5.328631914052812,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-07,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.838755459663407,7.6309079536057585,5.886531335722302,5.328631914052812,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-08,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.865035580386188,7.74563441371629,5.886531335722302,5.328631914052812,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-09,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,8.781690054665367,7.570525606179163,5.886531335722302,5.328631914052812,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-10,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.234458991689284,7.560580278367724,5.886531335722302,5.5377998648851445,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-11,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.323435971850701,7.831945651508423,5.886531335722302,5.5377998648851445,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-12,24.0,14.792424810264622,18.85624747937224,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.149236314488265,7.7886124374728665,5.886531335722302,5.5377998648851445,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-13,24.0,15.331895444649259,18.754442376532708,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.610640148321096,9.24134067850096,5.886531335722302,5.5377998648851445,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-14,24.0,14.62264166613702,17.945260287479037,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.306541608528912,9.473279930674883,5.886531335722302,5.5377998648851445,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-15,24.0,14.62264166613702,17.945260287479037,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.415416394380435,9.747317968588794,5.886531335722302,5.5377998648851445,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-16,24.0,14.62264166613702,17.945260287479037,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.082034291497152,9.747317968588794,5.886531335722302,5.5377998648851445,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-17,24.0,14.62264166613702,17.78230078291749,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.161625514257576,9.747317968588794,5.886531335722302,5.665547820998841,5.99540761320057,16.538623065569574,4.686562028111641
2023-07-18,24.0,14.62264166613702,17.949658855142797,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.02834775916347,9.741473084737951,5.886531335722302,5.399182512996656,5.991812525685159,16.538623065569574,4.686562028111641
2023-07-19,24.0,14.62264166613702,17.919604377224616,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.049747286037736,10.029018915692085,5.886531335722302,5.594540749114525,6.0018304661866635,16.538623065569574,4.686562028111641
2023-07-20,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.120328181693205,9.67320955192523,5.886531335722302,5.594540749114525,5.980851011629405,16.538623065569574,4.686562028111641
2023-07-21,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.0,4.5,9.401779694883446,9.15050046338109,9.722023698294104,5.886531335722302,5.594540749114525,6.001007348830829,16.538623065569574,4.686562028111641
2023-07-22,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.0,4.5,9.212545016447859,9.15050046338109,9.347909029638924,5.886531335722302,5.59118603749203,5.9793453091492195,16.538623065569574,4.686562028111641
2023-07-23,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.0,4.5,9.279193240017573,9.15050046338109,9.439435554080557,5.886531335722302,5.645912165102067,6.037023752156877,16.538623065569574,4.686562028111641
2023-07-24,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.0,4.5,8.823973297899894,9.15050046338109,8.906293549208037,5.886531335722302,5.328956676027274,5.854934132219719,16.538623065569574,4.686562028111641
2023-07-25,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.0,4.5,8.908226712601232,9.15050046338109,8.871971102542425,5.886531335722302,5.306154122856425,5.865474049581021,16.538623065569574,4.686562028111641
2023-07-26,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.0,4.5,8.930530477743156,9.15050046338109,9.596174727186856,5.886531335722302,5.428309224396914,5.889505061164789,16.538623065569574,4.686562028111641
2023-07-27,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.0,4.5,8.930530477743156,9.15050046338109,9.564521804150791,5.886531335722302,5.428309224396914,5.8641490313984574,16.538623065569574,4.686562028111641
2023-07-28,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.0,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-07-29,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,11.992804317409554,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-07-30,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,11.988850211139388,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-07-31,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.071886442812847,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-08-01,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,11.734304619997536,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-08-02,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.091656974163671,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-08-03,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.07336923266416,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-08-04,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.037782276232678,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-08-05,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,11.958205887545612,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-08-06,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,11.962159993815776,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-08-07,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.026414220705952,4.5,8.930530477743156,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.538623065569574,4.686562028111641
2023-08-08,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,11.864295863629199,4.5,8.856477038675244,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.414664065569117,4.721023070235008
2023-08-09,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,11.930527143654459,4.5,8.834044929664826,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.423181336612394,4.662054766682935
2023-08-10,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.0575528075835,4.5,9.068522157123462,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.449002116196215,4.662054766682935
2023-08-11,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.135152143135484,4.5,9.068522157123462,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.491158160948387,4.662054766682935
2023-08-12,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.114393085217117,4.5,9.068522157123462,9.15050046338109,9.45130395104911,5.886531335722302,5.428309224396914,5.878728258658891,16.491158160948387,4.662054766682935
2023-08-13,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.127243930595153,4.5,9.203222354606325,9.15050046338109,9.45130395104911,5.886531335722302,5.425054191881785,5.878728258658891,16.491158160948387,4.662054766682935
2023-08-14,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.105990609393018,4.5,9.203222354606325,9.15050046338109,9.45130395104911,5.886531335722302,5.553819857015287,5.878728258658891,16.491158160948387,4.662054766682935
2023-08-15,24.0,14.62264166613702,17.732555063564842,6.0,3.0,18.0,12.28491391811797,4.5,9.203222354606325,9.15050046338109,9.45130395104911,5.886531335722302,5.553819857015287,5.878728258658891,16.491158160948387,4.662054766682935
